X	sgRNAsgTFAP2C_23Kb_1	sgRNAsgTFAP2C_23Kb_2	sgRNAsgTFAP2C_23Kb_3	sh2769_ER_48h	sh681_ER_48h	shTFAP2C_2	shTFAP2C_3
LOC102724814	-0.950657592994314	-0.527430614194209	-0.413777326474274	-0.145358153576981	-0.130833684005116	-1.00641087503116	-1.11388644375323
SLC15A2	-0.518945859379647	-0.525550938669175	-0.339201211681509	-0.418928417508217	-0.33070743063641	-1.00505171991233	-0.653456437525133
BCL2	-1.04533619452384	-0.826242176355727	-0.630602870542794	-1.09937334281803	-1.1995156422731	-1.00350276651373	-1.01804118690561
GSG1L	-1.68911817134892	-1.88752421137405	-1.07649080056238	-0.599394846496343	-1.59101513298879	-1.00338730838406	-0.986497976192509
DNAJC9-AS1	-0.872978589613184	-0.902701450737881	-0.482587700190043	-0.870332236333592	-0.775098598035335	-1.00318425106937	-0.422087300628237
ENSG00000260708	-0.159458489035231	0.143623191669566	0.00729701045055516	-0.455060647754696	-0.23284787510028	-1.00283164674057	-0.721886239012934
ENSG00000231822	-0.350831514432922	-0.455358115597672	-0.3235831237874	0.894682792414609	0.8941590695292	-1.0024237199929	-0.149542991661535
H2AW	-1.20468588799006	-0.984222509599889	-0.881147398383062	-0.0110049347103859	0.563484103874155	-1.0022767376412	-0.676391437653975
ENSG00000257027	-1.02984388475832	-0.9831248113948	-0.879293106883403	0.231110048157839	0.850439370003659	-1.00212375120704	-0.669285015338213
LYPD3	-0.656514691392297	-0.696223864068458	-0.413656705644944	0.475440807505456	0.465402442477191	-1.00154507428814	-0.599828886544724
ABCA4	-2.28602238108323	-1.73239300105277	-1.58604765515419	1.46400368567554	1.61604736544447	-0.998608561343708	-2.51063590963278
RAB6C	-0.751655201880439	-0.712947396608154	-0.87263403771849	-1.16641294279542	0.0652459771643554	-0.996862076283614	-0.69042906741758
ENSG00000203635	-1.33248636990272	-1.30234042427361	-1.1613753117648	-0.39942573471933	0.574204455950528	-0.991495720643092	-0.949589794992654
C9orf152	-1.19919623299659	-1.27889474272739	-0.578408185798407	-1.17556133403818	0.777242218837423	-0.990680445487939	-1.87730763113953
H2BC8	-1.0010998018083	-0.835520357184571	-0.525192314562703	0.346479780991786	1.00211548500673	-0.99061532123504	-0.377744192074293
NELL2	0.307992393916474	0.297164253074739	0.272271675958437	2.31155099320017	2.24486436994531	-0.990395559021526	0.679441144566929
COL24A1	-0.35815411745736	-0.562784647138853	-0.0775638509502345	0.961707483944232	2.48568167936966	-0.984972748811517	0.00430349579654324
ENSG00000251079	-0.47952987641486	-0.35528871247129	-0.22944485815032	-1.81561840545433	-0.223916729504423	-0.980752310140172	-0.606126243923975
MARCKS	-1.30648775374436	-1.36933924133015	-1.10920277204705	1.05323848665562	0.758920416540819	-0.976863392288719	-0.990416556241902
LY6D	-0.195386425229504	-0.477440056164392	-0.183513822416861	-0.356362693187467	0.250348418943689	-0.975810097031604	-1.20848057414066
CCDC110	-0.537557755834978	-0.89193919359897	-0.522442120452556	-2.53446058436986	-3.07630640724868	-0.974412097016708	-0.0517434399748726
EGR3	-1.09981118868646	-1.02535373009344	-0.588287402738232	-1.26662715440707	-3.39191477963211	-0.969907906151038	-1.33439973195924
ADAT2	-0.0113714986514393	0.14309171204609	-0.174637240593452	-1.87505021993194	-2.26930748615992	-0.962919819227821	-0.168577363394428
HOXB9	1.26267114793291	1.19120468017515	0.77592026765011	0.248470979697723	-0.392645785857329	-0.962110979568398	-0.337928950234786
CALHM1	-2.5400476337128	-2.40760279247391	-1.41673787197032	-0.553273610441341	-1.23269440280651	-0.961906891800699	-1.89571525176218
NT5E	-0.421681313238918	-0.362515813098131	-0.360756768206646	1.72543190089491	1.27587867728328	-0.961706333577522	0.0155807334756375
SLC16A4	-1.20307903486479	-0.922009282889423	-0.453188105811553	-0.370744309714863	-0.133706042391986	-0.959654816444935	-0.86628895984716
KCNK15	-1.21394191499328	-0.999806180143697	-0.790741412387651	-0.511579298827443	-0.77943283312485	-0.959634660192418	-0.655282835715802
KCNU1	0.720337757385296	0.579839563116694	0.934392287957095	-0.386233330524724	-2.04794204006886	-0.954993192369747	-0.304249249672587
STRA6	0.513575626642276	1.12363950344767	0.389393429916052	0.997361676250332	2.76388959789861	-0.953799234189353	-0.460421582838433
BMP5	0.30791167581205	0.138829250102758	0.517737592244613	0.0873840892715339	-1.76561397857705	-0.952660656948831	-0.0717531047489597
ENSG00000260742	-0.0922649993848612	-0.797374114872145	-0.301841072198909	-1.64802551956455	-0.744526304862036	-0.950989157148922	-0.587110734343715
ENSG00000238021	-1.01439619397877	-0.765530872561818	0.440223175409157	0.88924242192733	2.2511962673892	-0.94825885442827	0.0983806290831031
RAB6C-AS1	-0.726824950314066	-0.506398342823383	-0.482895366453287	-0.436370809819419	-0.585631401732237	-0.947325082919312	-1.2765874923258
ENSG00000282390	-0.258278436350716	-1.11582413768476	0.464876084034563	-1.49483128245398	-2.43475988974506	-0.946653134085596	0.0874432188374591
ENSG00000247287	-0.145407156943917	-0.578639319035826	-0.326119787173949	1.39926227453837	0.894733368517039	-0.946483969572363	-0.0305997301826298
MMP9	-1.12503590472408	-0.849602169026555	-0.61322800616807	-0.0384132464169027	-0.176842227155666	-0.945126730101597	-0.186536077277703
KCNK2	-1.3127284134753	-1.19807253595352	-0.783606695941751	-0.304505740397191	-0.872135149281124	-0.943640070824939	-0.40724161214244
CMSS1	-0.121642399978123	-0.148623794049362	-0.056318736219485	-0.818313570886985	-1.28246003281355	-0.941635954823358	-0.553281661061217
ENTPD8	-0.292419639094806	-0.272577304827525	0.0482974344190998	-0.748285106573518	-1.0931443653506	-0.939781868979649	-0.390084884689363
ENSG00000258210	0.0680801931629493	0.0968636368429545	0.159564495064033	-2.83754075280159	-1.0282326048262	-0.939543804180736	-0.133609875460393
ULBP2	0.602826963116305	0.659697922499728	0.494435711330178	0.453185193998049	-0.0806572121732637	-0.930240177353013	-1.05290768170431
TFPI	-0.902948828324506	-0.782762019569727	-0.807522665150308	-0.967816608736171	1.49012991197847	-0.928991383659138	-1.04548635381382
FAM49A	-1.1311993255873	-1.36721483159847	-0.919351691702708	1.85362715273006	1.30541157965402	-0.926622087240227	-0.717332785547372
ENSG00000248124	0.0788599862127905	0.0241064968941046	-0.247313610467265	1.7231144479407	-1.4047771628729	-0.925526575763846	-0.251060793778942
S100A16	-0.38618542600072	-0.357053814398837	-0.144039924297858	-0.758201911662595	0.823539157400799	-0.917813590661085	-1.01372534702556
ENSG00000261606	1.05518948469192	1.15365312606943	-0.201367342024927	-2.12726462649292	-3.03345329473108	-0.916008242617301	-0.493401945981871
ITGB2	-1.38719471702861	-1.60641185495167	-1.10709624682769	-0.230910800513358	-0.164371082500854	-0.91576299086653	-0.525935090509193
LOC107984660	-0.552709739895439	0.0981044350818945	-0.228617490822589	-0.0917731571288094	-0.495538356643304	-0.913001857130005	-1.70762711595518
SLC16A9	0.0871666587550432	0.0255606416665611	-0.289898556163632	1.38456500037548	0.0942801633216866	-0.909573340702969	-0.474142445765564
C5orf34	-0.156321666738892	-0.152538776530559	-0.0276792559702815	-1.07953671059288	-1.20985561347659	-0.908576515756192	-0.145887121015543
ZGRF1	-0.361815001692671	-0.393585386305623	-0.00859570840259557	-1.02316834245623	-1.10026259733488	-0.908016640020519	-0.15821952101372
AMMECR1	-0.0355492000442457	-0.0841425308858953	-0.0457199099584555	0.0616110071895122	-0.168994369743283	-0.90530678904614	-1.01798657873141
LOXL3	-0.332074581116055	-0.39617126373178	-0.149731429373622	-0.938799969575635	-1.48354057375502	-0.905004829429183	-0.121888693266805
MMD	-1.59823149420563	-1.62999005322232	-1.12138483507018	-0.344023332603251	0.354798179313746	-0.903557863538138	-0.354525345569636
ZNF860	-0.84014108652538	-0.718907549645101	-0.574017566308501	-1.13535000704088	-0.342684410693532	-0.898333850804651	-1.0655228396943
PKMYT1	0.0648595169257246	0.0328628716677009	0.046638657905694	-0.698005869381458	-1.55283718417056	-0.897692600123477	-0.45918314074636
TRIM31	1.80619933554164	1.62131265758658	0.579382884660113	0.281219879946309	-0.233268305332486	-0.897421152906326	-0.54642886927897
EME1	-0.312326373163109	-0.381952468772457	-0.116157548975655	-1.05202494407721	-1.2908266950599	-0.894409664356768	-0.333096572334116
ANKRD36B	-0.426195792838873	-0.465077939872608	-0.171599884222975	-0.884053928199275	-1.59169555424043	-0.889349107857429	-0.588851615882215
ARRDC4	-0.43189112783478	-0.393079867769979	-0.428325719748789	-0.144851075867039	-0.22295083187013	-0.889092026822029	-1.01197230031376
TUBAL3	-1.46673513746121	-1.14458854523958	-1.1085838589569	1.18174710959855	1.06387301894506	-0.888638520314679	-1.4421662350903
ACOX2	-0.183465750113773	-0.468671438157305	-0.196593243347528	0.404666827413141	-0.464956606538818	-0.888322010833558	-2.42258538362916
COL4A6	-1.23132424084955	-0.888686333661456	-0.575617069236049	0.600233091245405	-0.152519431711353	-0.884509382105186	-0.275152718149408
SEMA3B	-0.656461419144736	-0.50826907255709	-0.190073795821345	-1.60494633123767	-1.15117310556725	-0.882998658197644	-1.79509205017593
IFI27L1	-0.0711598461888002	0.0461756526757768	0.0489646532627116	-1.15579128198409	-0.940452436723313	-0.882748169427026	-0.189263450522937
SPDEF	-0.233311065843012	-0.29994082689778	-0.148468245868505	-0.339638105136157	0.831240420062404	-0.881864929720338	-1.30595796640252
GNB4	-0.119970233849981	-0.262112855634922	-0.365427370503612	-0.175351465785721	-1.17971151607979	-0.880345764148714	-0.583135201813525
ERC2	-0.0771089196845084	0.268798395568207	-0.435839864501708	1.2202449149334	1.75771957030072	-0.877808996231924	-0.778474231608401
MRPS31P5	-0.869135296253389	-0.76599454908839	-0.367876174534233	-1.11795517781301	-1.00837759254602	-0.876301331905798	-0.394289583985172
ENSG00000206417	-1.08033575761589	-1.01413551166202	-0.821238349528881	-0.284170636092835	0.0665822974384683	-0.876063191859737	-0.421581484774215
MYB	-0.735634573455619	-0.798920756196699	-0.523432302101751	-0.772238263196186	-1.75821280783202	-0.875290901731081	-0.527571599748051
DAPP1	0.26819601941391	0.0776028697054858	0.203538456512383	0.79760219910058	2.12086162973381	-0.875245027266555	-0.597509327081693
KCTD21-AS1	0.0497913508182188	0.14182080645659	0.333463666457327	-1.05269859006272	-0.162841416025312	-0.874680586544761	-0.25477400692426
LOC100507557	-0.894363425902031	-1.31915400909886	-0.886270972037573	0.826153728519028	0.281944792398375	-0.871298809370488	-1.21889445349382
DUSP13	0.679869697800756	0.944819715900392	1.18439650521327	-1.48756779946198	-1.35374962186502	-0.867687205614371	0.0720558113453293
CD109	-1.25275200688451	-1.33582499813125	-0.82446222290916	-0.629852348194051	-0.710962889007069	-0.867626226836642	-0.592501525962905
AASS	0.365335876732922	0.694474958528777	0.723498878179058	1.80976683706464	1.3664256484095	-0.867401785161915	-0.295410200928915
YPEL1	-1.72627060376756	-1.57014381335221	-1.37788731135326	0.37968978833715	0.623872508714083	-0.866170283422076	-0.603966661508413
HEY2	-0.446416849337355	-0.576467346614505	-0.622058673571767	-1.00591465629749	-2.65102269433364	-0.864869709970187	-1.21945278790919
ENSG00000283064	-2.65121860598834	-0.924774663938706	-1.06504810026674	0.935969661636827	0.212224081568558	-0.86461639472953	0.00404623042588502
BMPR1B	-0.629275724474584	-0.864354562496822	-1.04317920924517	-0.363713261914739	0.772071392953057	-0.860710875811636	-0.681895861183991
SERTAD4	-1.14079898578158	-1.25853363878399	-0.760351740011944	-0.0912610581900164	-0.163400538098535	-0.860085015592507	-0.831265401313317
DGLUCY	-0.899814563085408	-0.437085987904691	-0.255413592814807	0.618558279531602	1.50354614947086	-0.855371267177609	0.304751736474109
ATP2A1-AS1	0.12061829196511	0.467147901120172	0.166428836856153	-0.406105085095157	-1.42809767916416	-0.850857785251544	-0.420366921365731
SCG2	-0.73645298577545	-1.43810981476724	-0.310865282531644	-1.03414255342722	-2.07862571098454	-0.849483415073496	-0.96289035682622
SKA1	0.047407673071461	0.0180763925831296	0.107657381856681	-1.32842118224723	-1.17070657809013	-0.847259315993641	-0.382208116163225
ENSG00000259172	-1.43281238550129	0.746296254615017	0.372628776790322	0.846565321624394	0.777845119169203	-0.845603531043228	-0.119798392597795
ENSG00000279792	-0.217381998705104	5.47196702369038e-4	0.0428009567269888	-1.68639864145917	0.32698057991562	-0.844859976959343	-0.11532664109815
ENSG00000228218	-0.753340429593541	-0.770689834703671	-0.613046831267825	1.20547118065511	0.212219746982059	-0.841241684418184	-0.400541279121479
KRT15	-0.0095685185343405	-0.0390852874381785	-0.053937596136057	0.112521377284689	-0.327892242631222	-0.840643944253615	-1.04730553691723
CA5B	0.12027027650955	-0.0788700030236601	-0.0156809425310434	1.2552564402755	1.58936379030785	-0.840498644754191	-0.218481251383133
SH2D5	-0.255175401580205	-0.0641638374334981	0.192994409888762	-0.554369195245333	-1.122167432562	-0.840012439525414	-0.648833204176055
MROH2A	2.06923745894123	1.70254175641777	1.43070651259553	0.621075739588678	1.71212607101272	-0.839770667741049	-0.907505721531374
METAP1D	-0.322601077285726	-0.162947885814835	-0.0735138711583019	-0.677496725152277	-1.05154139823495	-0.8390892248303	-0.653025097872906
CD207	0.474545511752536	0.535255643847014	0.574166645682259	1.2930364111681	0.911447752409816	-0.838312120587998	0.756906086548369
NRP1	-1.47713966710564	-1.21815123736122	-0.910767047819008	0.101909231608261	0.58949132555018	-0.836190218177116	-1.05194826148871
PFN4	0.0899917812001035	0.218156623664256	0.0889056294584753	-0.635238315353315	-0.95336238875191	-0.826846469501696	-1.13835912284798
PCOLCE2	-0.275279268421331	0.503827886552944	0.394616280742219	-0.451921599532726	-1.41883337644333	-0.824610948696047	-0.34064384908799
CEBPB-AS1	-0.166832889652161	-0.491628410686861	-0.27033473217714	-0.483094788509172	-0.31718036541779	-0.822432474436263	-1.02332289806685
RAP2C	-0.786004498357137	-0.814502237221628	-0.53930967150995	0.0860057067662416	-0.190770006716148	-0.819007506092481	-1.15475513605099
ENSG00000246465	-0.113961115064863	-0.435067548361568	-0.107790389541729	0.0895750347921903	-1.06746033875201	-0.8185448994963	-0.328551728821941
ENSG00000280099	-0.142726206483992	-0.202151099616704	-0.0108521064674709	0.541200276170214	1.37860984965031	-0.81459736131069	-0.201525538752267
TAF4B	-0.288474376106609	-0.193293195052104	-0.273530634049387	-1.08329851567269	-0.80955693544079	-0.81181467639153	-0.400045520746143
AOX1	-0.392829430585555	-0.306620153483524	-0.750519569116512	-0.915077402020784	1.17273561806125	-0.811456891568568	-0.821823588141534
LINC00689	-0.252972917701678	0.079974591247733	-0.212580159827702	1.02281842158595	1.47630782233074	-0.809032349906878	-1.76926303064101
MCMDC2	-1.33992704865271	-0.684018524863292	-0.504995236055727	-0.18514292893089	0.0628705551023872	-0.807558614691462	-0.440343464266194
RFC3	-0.14275006826095	-0.174748142590518	-0.0922507164998542	-0.693117708669598	-1.1129000226693	-0.806315212683949	-0.452559932856251
B3GNT7	-1.99572425666165	-1.13582137512275	-1.51555742830266	0.134338803861828	1.06869270641457	-0.799945405378946	-0.187075370712679
CEP57L1	-0.331816197528077	-0.294581039041359	-0.0407194808351259	-1.07471087512391	-1.16043325939878	-0.798957110204531	-0.582141927733785
HILPDA	-0.119525283850073	-0.116211323011832	-0.151524984599078	0.674873660288513	1.10302076728169	-0.791097375357197	-0.679240755120601
FLT3	-0.0639979469213616	0.125488924871775	0.0901153024763557	0.212996257776951	0.347923651846923	-0.790710446960994	-1.04463598733262
NUF2	-0.304216830099952	-0.332821467552	-0.0410885740557858	-1.31724422242536	-1.04637055826902	-0.788874776488801	-0.293833405910847
LOC644656	0.0769395330221052	0.42179495746463	0.191633032310278	-1.36792462360728	-0.72421261683628	-0.786979067349209	-0.40635396037271
GGT5	-1.68901092916045	-1.55541749752301	-0.857949726782929	-0.936227115594059	-0.693167597183563	-0.786057200647946	-0.132386391572744
PSG5	-1.4231073631239	-1.51293466560459	-1.02781891507656	-1.81862370293046	-0.870686169722178	-0.785803058537331	-1.9303953315434
E2F7	0.335294823902454	0.326437391984225	0.198747897511412	-0.561614475524443	-1.3379606881749	-0.78487384842882	0.0363721705132214
DYSF	-0.266541427459492	-0.177691734146287	0.279607885315422	0.485523947556807	-1.62045198346637	-0.784222734022093	0.18724886953293
LINC00624	-1.55370735479641	-1.06589931488447	-1.20744871746459	1.92058802414752	-0.195676549409053	-0.782732736636162	-0.437726526815928
COL5A2	-1.40778542735623	-1.30243075689131	-0.883613610987486	-3.24404924797721	-0.365353910322807	-0.782080449559414	-1.09001877109667
ENSG00000219891	-1.4598038979086	-0.839977576012127	-1.04141524232249	-0.477847256941777	0.465561648173352	-0.780488849692119	-0.197186962959184
ADAM32	-1.07802024417329	-0.90596642085165	-0.601016956507769	0.168548367947749	0.562859481719781	-0.780181808633394	-0.568772311846663
ENSG00000280202	-0.135152779285469	-0.406862537795872	-0.348229688839231	0.77751165044166	1.57201550807054	-0.779632601595026	-0.628851888731699
P2RX7	-0.737431523153752	-0.7626598785058	-0.607811163253768	-2.59188843839348	-0.906265865610581	-0.77939753049929394	-0.324562526547792
DDIAS	0.0361490569101286	0.00446107434038865	0.025352253325666	-1.48363609812149	-1.1202555756644	-0.774883751371235	-0.526431485528066
DOCK11	0.0691024071869197	-0.1048441762702	-0.10518515134111	1.79227222957833	1.63566987497942	-0.772968853383149	-0.964061599262014
RFC2	-0.0557600715594244	-0.0363733820729663	0.0381720271362169	-0.638525991931985	-1.05240544757603	-0.765962787884147	-0.365171410169333
SERPINE1	-3.88953137918574	-3.71224099808567	-2.28136049370834	0.174462864662062	-1.24291167235367	-0.765491807916718	-0.984978317359861
ADA	-0.280615613149463	-0.0392166176896207	-0.0945719278020053	-0.459078554205164	-1.28728415382314	-0.763732699939495	-0.221738341425328
RRN3P2	0.00875960210861236	-0.0921987661242714	-0.0476238014221174	0.183357007917304	1.44894907714382	-0.757639279041264	-0.373523496512499
LOC105375624	-0.160071157670122	-0.139984535037335	-0.119814632860672	0.88696354675756806	1.24437157327848	-0.755183153182751	-0.76641736586055
LOXL2	-1.28056525404148	-0.849624250392829	-0.554762186194933	-0.430470946979662	-0.853408242301909	-0.751454344393268	-0.415319125883008
CFAP206	-0.739637034280748	-0.654945309463076	-0.363752080655725	1.40439993393608	1.3509896309859	-0.751067266461039	-0.415634747255687
THRSP	-0.669811843699156	-0.496453760662926	-0.103280741782544	2.05628588843315	-4.84647722608193	-0.750829123136924	-0.988150400872655
ENSG00000255439	-0.113176085576667	-0.121990978186342	-0.222692557470975	0.213380145972377	-2.4243669907508	-0.749404378480702	-0.276956551068426
ENSG00000233585	-0.768245831652539	-1.11166702242309	-0.205795723008831	-0.107659830169865	-1.9087013081551	-0.748025394409228	0.427196891537255
S100A14	-0.858547396503315	-0.85856280455442	-0.421722086515089	-0.922455685305723	0.433688556723519	-0.74516275166925	-1.2164335687088
RAD21-AS1	-1.42630609774322	-1.53719804347216	-1.33647304847474	0.00502345828451257	-0.873568926642608	-0.744495952397255	-0.967728976521488
NSMCE1-DT	-1.02263154352134	-0.800997771745776	-0.333855225378095	-1.1290898486908	0.177996398791378	-0.737239573580815	-0.404771795649614
ENSG00000224604	0	0	0	0.517200836138514	2.22388887515006	-0.737226782186633	0
NCAPG	-0.0184115848869793	-0.104475097705085	0.0203722488053582	-1.1756415967972	-1.07443188136118	-0.736382652972334	-0.355581477299321
ENSG00000269929	-1.52022664326405	-0.576857977072772	-0.649324141797232	-0.571974339394321	-1.39796947114838	-0.736137752246048	-0.35007541857325303
FOLR1	-1.29670705251867	-1.27889675005064	-0.879095746117656	-0.211069510202178	0.314422996603956	-0.734282333700485	-1.22832923098119
ENSG00000276952	0.237005350143203	-0.135476721871798	-0.416645826773391	-0.132614271679804	2.03574983371331	-0.733351716200011	-0.687200770056097
FAM86B2	0.0395503381347688	0.135194587531636	0.0425781654667223	-0.774077477587214	-1.36627030919698	-0.733309894215561	-0.216120707147383
ADHFE1	-1.18048489964396	-0.9529912456096	-1.03017769174725	0.526713156072939	2.19632866558658	-0.733297108898265	-0.319041064267636
KIF12	-0.559731766375561	-0.526210898077895	-0.395819338003922	-1.14409704871206	-0.28015819578062	-0.730937776052737	-0.875670061322619
CKS1B	0.0790644355412269	0.0819757306519549	0.117518060306027	-0.592399885033616	-1.09506183482043	-0.728886279585957	-0.22578280580628
CDV3	-1.15711024843364	-1.09473683164781	-0.73888756951037	-1.07144730091273	-0.98268722091203	-0.725148108708141	-0.68305167464519
MYEOV	0.601991139927216	0.564786557555949	0.629614436057483	-0.897695222525654	-1.69989441043416	-0.72385302004081	-0.0219715996665287
NXPH3	-0.155061333876034	-0.0139129577103807	-0.228281824001033	0.0642941341349804	-3.43224030108585	-0.722057639944254	-0.635129009737104
SAMD13	0.648165836182304	0.31374109653226	-0.321286408799093	1.92510815609741	1.29946852174099	-0.720122188585299	-0.357726775527514
KMO	0.9128300937703	1.55989279764565	0.103627622136741	0.168422302260118	0.538992884355282	-0.719291042899627	-1.31556742266566
AMT	-0.641101970881737	-0.368863291169142	-1.14034854679409	1.57582484912775	-0.238753992766195	-0.717529613512772	-0.378830868751997
SP2-AS1	-0.414194682345955	-0.204854645671164	-0.306939932352857	-1.82744776409314	-0.843996527430118	-0.71691447378571	-0.59105623743285
ENSG00000259171	0.262509545454342	0.298601221800261	-0.311981964667158	3.65747339993687	2.86892298318814	-0.713891186571806	-0.523707644975187
POLQ	0.0931853895283338	0.0483550549762017	-0.00109969404746087	-0.954817394724722	-1.07966847272705	-0.713681903086743	-0.0364029962103023
RAD51AP1	-0.144300793292376	-0.223600290580586	-0.123281926512114	-1.08047472856748	-1.12170882666494	-0.710234056483507	-0.470029830736405
ENSG00000253125	-0.740173805187116	-0.457697460452754	-0.106025059245841	-1.33220561933659	-2.29812360057969	-0.707705069256632	-0.800861856817358
HDX	-0.864345221184073	-0.399786676027819	-0.309197581840855	2.21528684671162	0.906508222066584	-0.704305315056679	0.466077712426496
CENPK	-0.446956291191881	-0.461223743978494	-0.23638928497872	-1.34678372831132	-0.898561084374685	-0.702320595681649	-0.258592238218694
MYC	-0.753099118218138	-0.587034161469046	-0.451535280299763	-1.04033254171778	-1.92157521248139	-0.700953822414501	-0.41158705029794
PCDHB17P	0.272556788020024	0.223383353308852	-0.542862470722752	1.95808626113157	0.73503788363877	-0.695923910007893	-0.281172589527753
RRS1	0.215500277055864	0.195313062570665	0.0561106419809743	-0.547401082401377	-1.02148371008916	-0.69291205424168	-0.150564230688706
FBXO43	0.0641752803263966	-0.583195494992237	0.46081629061348	0.504044240115826	-1.42991237977704	-0.691651318812785	-0.665882727222823
VWCE	-0.0403931548837456	0.106970089625514	0.842912775552956	-0.756781528412105	-2.00376886574767	-0.690867877626834	-0.495328358265115
ENSG00000225489	0.0159281077865203	-0.125310252180097	-0.148052573961955	-1.23516493325228	-0.893004818831313	-0.684756274227327	-0.448609359156015
TRIM6	-0.92809779868745	-0.490269327572758	-0.424554081865676	-0.185910301656655	-0.962786958971614	-0.681419049115087	-1.66920371577895
MGLL	-0.572531861289976	-0.619669192777288	-0.40860354734085	-0.0848454761494072	0.548964130963516	-0.678085174594358	-1.0719964634118
ENSG00000271013	-0.138418606669902	0.359999802714242	0.264748143374362	-0.47599495651976	-1.55544740253997	-0.677472695856532	0.133972697808139
ETV5	-0.323529131866085	-0.021634647659538	0.11241428887266	0.321864438588397	-1.0128006595546	-0.676561873166126	-1.83539134878613
RANGRF	-0.555191618911383	-0.294800987689099	-0.188321254395466	-1.8593202493683	-0.814239506345707	-0.674974196232928	-0.536669451830509
RAD54B	-0.0440353376617166	-0.0257800948478555	0.213109162389789	-0.973150225420245	-1.00479816544868	-0.674809454424688	-0.156128321723858
PSMC3IP	0.210668750558121	0.370492333150477	0.346362936749067	-0.638469845813486	-1.24037495831854	-0.674778920750073	-0.340589583945739
CLU	0.226440327915525	0.198597657212093	0.133524315479541	0.342062040122024	1.20816476190432	-0.670988868595684	-0.55204192522573
GPR160	-0.316299889695426	-0.464895369222091	-0.537256725741257	1.20788561541929	1.55333408783402	-0.669848019222304	-0.191387650044903
GPATCH4	0.433967966893386	0.488307231469064	0.400519322872031	-0.474612396600817	-1.18559148464747	-0.669733176080518	-0.179184750820929
LOC102723582	-0.587262171496995	-0.924497546974348	-0.798014449125853	0.449513147286785	1.41339130485929	-0.665680119641671	-0.26101194840455
LINC00052	-0.567178641876404	-0.354688552340508	-0.189757614072568	-0.682117667765777	-1.33291034487677	-0.664443831341601	-1.08312215984653
RAB26	-0.644538874830508	-0.63107912968241	-0.320319998471067	0.906353976136491	1.60447074865436	-0.664168405641543	0.181813934267328
CIB3	-1.01304126777717	-0.620483112132017	-0.405642899130679	-0.409958197486105	-0.00934692440692114	-0.663166517869637	-0.242453325712498
IRAK1BP1	-0.342146909283543	-0.0632520435345336	-0.165777052714209	1.03804612227939	0.187614881837531	-0.661969274922366	-0.144370837979526
UBE2T	-0.277569000056294	-0.275048752703665	-0.037516817202792	-1.62766574950934	-1.52506820751319	-0.659524756951328	-0.27325478069932
AOPEP	-1.05327598787695	-0.933219045704426	-0.65719731269024	-0.107075205426975	0.0197044580810265	-0.657079753936184	-0.280560648540344
ZNF33B	-1.12282167580615	-1.08356086349249	-0.816310269093575	0.330034052562457	0.731556296441622	-0.654539447697045	-0.240657058605326
FAM126A	0.0040837909438374	0.0129701867957997	-0.147523888087268	-1.81194207984683	-0.608675592389008	-0.652754189337997	-0.67392797077097
FOSL1	0.526574561048658	0.644710224078194	0.51363110695169	-0.305858526298743	-1.43644816256056	-0.649858295129276	0.313482987029798
CASC2	-1.55253379816513	-1.10941878928224	-0.599287292044142	0.796163456399328	-0.255334908395187	-0.64972205320701	-0.635614068609389
RPP40	0.189795481324343	0.15044900671923	0.186858482194846	-1.07672484483092	-0.948696192335557	-0.649329768829752	-0.00251563275479305
PAICS	0.10372614443756	0.0970111756432893	0.131306260815733	-1.05525637503803	-0.999388485567866	-0.648347519169496	-0.134803046697744
SCIN	-0.193123181615167	-0.25711136001427	0.23341524307655	-4.35479353600701	0.834852727700323	-0.647546862376024	-1.29442617388922
GOLGA2P5	-1.27449861515076	-0.949755251528493	-0.754977956029163	-0.625525096297633	-0.566486182512491	-0.646614133373622	-0.309821207038482
CDNF	-0.865606449651787	-0.721951678812569	-0.652679876071016	1.14106011299588	0.579292912318782	-0.645662907495624	-0.163084212539495
CHIC1	-0.121344896797327	-0.157953200609586	-0.328599417528216	1.38781315033854	0.719732429941057	-0.645608238205169	0.180993675657539
TMPRSS3	0.387269541320611	0.368802026237279	0.424166761985785	-0.815405951975738	-1.83650057227392	-0.645059522711312	-0.388819966355153
RFC4	-0.0951787387126308	-0.0894720582531764	0.101523163307181	-0.701987982767297	-1.09768254088611	-0.643438680589518	-0.327696590250751
COX20	-0.089780340219743	-0.0337860584087079	-0.0345703574333953	-1.42906428371948	-0.672236052321999	-0.642404900074171	-0.259156585823045
ST6GALNAC4	0.101541761359882	0.090404349490371	0.162993617165954	0.0620826314990277	0.27268627447145	-0.641394073224833	-1.10354514688185
C8orf88	1.02282322986144	0.568393011515692	0.652496627523819	0.364194793992208	-0.40899826298168	-0.638917242927302	-0.19133759804127
LOC101927420	-0.114622474250155	0.0769710632350715	-0.200715661614594	-0.451959407176979	-1.14373459539554	-0.638604197606939	-0.712268710484988
MIR205HG	-3.18199888657116	-2.75113411559848	-1.62357898849644	0.178045279872128	0.142812620356015	-0.635576249637177	-0.232374739346932
ADNP-AS1	-1.27623044159291	-0.373944894496345	-0.296265275513574	0.372256548240638	0.0393348028123626	-0.635554208963784	-0.277204976132778
H4C8	-0.662209795434078	-0.615019383868435	-0.548265905267186	0.799505994071675	1.37392654914717	-0.634638259628123	-0.181434841594736
